timestamp,T_z,T_w,Q_hvac_W,Q_cw_W,P_elec_W,Q_int_W,T_oa_C,I_sol_Wm2,Q_cw_meas_W,T_z_meas_C,sigma_cw_W,cw_dropout,Tz_dropout,cw_bias_W,split
2023-07-02 04:00:00,23.102593448247116,28.218335119557302,20518.689649423293,20518.689649423293,9862.482756978083,10014.836,22.80878,0.0,24382.36801536198,23.486993605186473,2092.585712088376,False,False,3000.0,train
2023-07-02 05:00:00,23.113803019903507,27.993260769518372,22760.60398070143,22760.60398070143,10503.029708771837,10065.922,23.679352,10.603725,26671.078768848674,23.13623605664416,2113.3481928470023,False,False,3000.0,train
2023-07-02 06:00:00,23.11772592754969,27.78279545103341,23545.18550993774,23545.18550993774,10727.19585998221,10284.556,24.140938,0.0,31087.77010774273,23.253052112660836,2121.070056511016,False,False,3000.0,train
2023-07-02 07:00:00,23.166455644797132,27.674993548246622,33291.12895942643,33291.12895942643,13511.751131264695,11094.553,25.703756,164.70377,35382.58736395629,,2235.502033247531,False,True,3000.0,train
2023-07-02 08:00:00,23.234029886119938,27.802885668559746,46805.97722398758,46805.97722398758,17373.136349710738,13000.0,27.170822,396.56473,48554.2044408304,23.036180577267956,2443.7102024387423,False,False,3000.0,train
2023-07-02 09:00:00,23.31268602236661,28.203277859112365,62537.20447332185,62537.20447332185,21867.772706663385,14905.445,29.003765,645.1782,63305.654506224804,23.815956857329233,2742.227515908237,False,False,3000.0,train
2023-07-02 10:00:00,23.380556842584806,28.860293964485308,76111.36851696117,76111.36851696117,25746.105290560336,15715.437,30.426205,871.19434,80981.11176787865,23.324099285469483,3035.3988824818725,False,False,3000.0,train
2023-07-02 11:00:00,23.441051671317062,29.722516575296392,88210.33426341244,88210.33426341244,29202.952646689268,15934.041,31.929575,1050.4716,94955.21496143226,23.308040707458925,3317.0705093164147,False,False,3000.0,train
2023-07-02 12:00:00,23.476657819172317,30.693838013023814,95331.56383446339,95331.56383446339,31237.58966698954,15984.999,32.768536,1123.9749,97933.90032681932,23.80550052907892,3489.8848629735526,False,False,3000.0,train
2023-07-02 13:00:00,23.497878937716038,31.64796230934349,99575.78754320764,99575.78754320764,32450.22501234504,15995.943,33.931732,1086.6519,99555.45086555026,23.28117083005582,3594.969223562981,False,False,3000.0,train
2023-07-02 14:00:00,23.505780142393885,32.49266964211571,101156.02847877696,101156.02847877696,32901.72242250771,15995.943,34.896572,991.41547,101159.48579575897,23.327361939261685,3634.458403646852,False,False,3000.0,train
2023-07-02 15:00:00,23.483107793438514,33.120563506374474,96621.55868770271,96621.55868770271,31606.159625057917,15984.999,35.3848,756.31726,101912.73118614929,23.48618179864358,3521.6690706136856,False,False,3000.0,train
2023-07-02 16:00:00,23.42757844405215,33.44163017077667,85515.68881042968,85515.68881042968,28433.05394583705,15934.041,34.079353,494.46048,90933.45244302324,23.427659475278602,3252.9432410434124,False,False,3000.0,train
2023-07-02 17:00:00,23.388095245665177,33.44614833112541,77619.04913303538,77619.04913303538,26176.871180867252,15715.437,34.58915,216.82083,82286.29786430897,23.465978650036142,3069.567576953618,False,False,3000.0,train
2023-07-02 18:00:00,23.340087685688545,33.19994208974488,68017.53713770893,68017.53713770893,23433.58203934541,14905.445,33.568417,45.441658,69116.02475258328,23.96758841250719,2857.2271212578903,False,False,3000.0,train
2023-07-02 19:00:00,23.298697589435157,32.83629949691091,59739.51788703147,59739.51788703147,21068.433682008992,13000.0,32.09995,0.0,63362.987930492716,23.39957206334087,2685.503490527886,False,False,3000.0,train
2023-07-02 20:00:00,23.26441750540798,32.461455461811425,52883.50108159605,52883.50108159605,19109.57173759887,11094.553,30.446123,15.254416,56181.3814232101,22.55100131658274,2552.841205007169,False,False,3000.0,train
2023-07-02 21:00:00,23.229224635160975,32.091335854910916,45844.92703219496,45844.92703219496,17098.550580627132,10284.556,28.661858,0.0,49375.74068723946,23.327114318190443,2427.2580417270333,False,False,3000.0,train
2023-07-02 22:00:00,23.2115200657065,31.720373897484304,42304.01314130035,42304.01314130035,16086.860897514385,10065.922,27.81772,0.0,47368.153038337856,23.222884064053382,2368.6845663940526,False,False,3000.0,train
2023-07-02 23:00:00,23.19019044678067,31.358924744180324,38038.08935613375,38038.08935613375,14868.025530323928,10014.836,26.57153,0.0,41552.95211238264,23.203225454086105,2302.652083506906,False,False,3000.0,train
2023-07-03 00:00:00,23.169314152306775,31.008169641789255,33862.83046135503,33862.83046135503,13675.094417530008,10000.246,25.289558,5.522711,38385.7808544652,23.243098345125627,2243.216921781981,False,False,3000.0,train
2023-07-03 01:00:00,23.14869777381043,30.664845717436695,29739.554762085874,29739.554762085874,12497.01564631025,10001.102,24.141434,0.0,32887.551335157834,23.14009428750799,2189.976485193938,False,False,3000.0,train
2023-07-03 02:00:00,23.133446404638462,30.33446671526091,26689.280927692493,26689.280927692493,11625.508836483568,10004.936,23.158943,13.999151,30312.1360457071,23.117662776721847,2154.3179767141064,False,False,3000.0,train
2023-07-03 03:00:00,23.116335818417248,30.012634687665862,23267.16368344961,23267.16368344961,10647.761052414175,10022.111,22.328218,0.0,27604.425991349442,23.300249081348483,2118.3070635026434,False,False,3000.0,train
2023-07-03 04:00:00,23.124955926811875,29.70850913502003,24991.185362375036,24991.185362375036,11140.338674964296,10098.905,23.014208,20.45763,24878.834443923264,22.962331687653524,2135.908099903863,False,False,3000.0,train
2023-07-03 05:00:00,23.134744917699788,29.431472311164917,26948.98353995754,26948.98353995754,11699.709582845011,10439.478,23.877983,14.771621,29259.380560053916,22.850439017008036,2157.225751388392,False,False,3000.0,train
2023-07-03 06:00:00,23.144455937602764,29.177531528453173,28891.18752055282,28891.18752055282,12254.625005872234,11897.035,24.05356,32.791645,30865.901296256226,24.05159037338948,2179.731782745981,False,False,3000.0,train
2023-07-03 07:00:00,23.20851341857528,29.006917225018707,41702.68371505586,41702.68371505586,15915.05249001596,17297.02,25.969595,129.8301,43195.527343739726,22.99375618544091,2359.068130880112,False,False,3000.0,train
2023-07-03 08:00:00,23.33153790243793,29.05998941869736,66307.58048758593,66307.58048758593,22945.022996453125,29999.998,27.430576,397.1598,68531.45371103409,23.361580776175952,2820.820041602427,False,False,3000.0,train
2023-07-03 09:00:00,23.455851139642515,29.39445154745639,91170.22792850307,91170.22792850307,30048.636551000876,42702.97,29.089962,618.14453,99235.58886880074,23.007153064379906,3388.3343126795617,False,False,3000.0,train
2023-07-03 10:00:00,23.542394582520384,29.98719087687201,108478.91650407675,108478.91650407675,34993.97614402193,48102.91,29.890812,871.2078,108171.61075626676,23.57733510703581,3819.804679994595,False,False,3000.0,train
2023-07-03 11:00:00,23.60845929241327,30.79286560349026,121691.85848265371,121691.85848265371,38769.102423615346,49560.277,31.546864,1034.273,128722.50454248044,23.328491627206468,4162.693548517113,False,False,3000.0,train
2023-07-03 12:00:00,23.65744529846906,31.724236475708583,131489.05969381204,131489.05969381204,41568.302769660586,49899.992,32.879612,1144.6962,127046.20106732324,23.524703415614056,4422.718116412867,False,False,3000.0,train
2023-07-03 13:00:00,23.671445140379063,32.656057029201676,134289.02807581268,134289.02807581268,42368.29373594648,49972.953,33.539776,1099.321,135782.7827867349,23.9849645401104,4497.798211946792,False,False,3000.0,train
2023-07-03 14:00:00,23.689212689291,33.475642201481136,137842.53785820014,137842.53785820014,43383.58224520004,49972.953,35.30285,1003.3712,141590.14878339658,23.830815559804424,4593.529004901396,False,False,3000.0,train
2023-07-03 15:00:00,23.6503923262475,34.07637338005388,130078.46524949968,130078.46524949968,41165.275785571335,49899.992,34.613182,765.6589,135649.05962487657,23.820915183619945,4385.016124200544,False,False,3000.0,train
2023-07-03 16:00:00,23.612136548681423,34.373470277612824,122427.30973628469,122427.30973628469,38979.2313532242,49560.277,34.73869,508.40485,128401.69990101251,23.080775097163865,4182.057095776881,False,False,3000.0,train
2023-07-03 17:00:00,23.552658843434987,34.36793118354973,110531.76868699737,110531.76868699737,35580.50533914211,48102.91,33.90427,248.90193,116603.93296792521,24.10372739438369,3872.4081267563083,False,False,3000.0,train
2023-07-03 18:00:00,23.489386870639372,34.10729103817962,97877.37412787435,97877.37412787435,31964.96403653553,42702.97,33.687576,55.205227,99638.44359278833,23.13182247735681,3552.742930406181,False,False,3000.0,train
2023-07-03 19:00:00,23.396975299139964,33.713810480972136,79395.05982799275,79395.05982799275,26684.30280799793,29999.998,32.33969,0.0,80957.06265285556,23.855543543428123,3110.1797331635826,False,False,3000.0,train
2023-07-03 20:00:00,23.306360476010465,33.29469910026115,61272.09520209291,61272.09520209291,21506.31291488369,17297.02,30.6178,0.0,66602.70305352642,23.61282363580491,2716.402526395693,False,False,3000.0,train
2023-07-03 21:00:00,23.23703633288091,32.877591344069195,47407.26657618168,47407.26657618168,17544.93330748048,11897.035,27.930141,0.0,49937.782843142035,23.410236155416314,2454.119807956131,False,False,3000.0,train
2023-07-03 22:00:00,23.21409050723464,32.467153390299416,42818.10144692812,42818.10144692812,16233.743270550893,10439.478,27.279442,0.0,42785.816032432136,22.957595072962125,2376.9835570250552,False,False,3000.0,train
2023-07-03 23:00:00,23.19158291825631,32.06869041261763,38316.58365126174,38316.58365126174,14947.595328931926,10098.905,26.08502,0.0,38702.31221460412,23.237059871702165,2306.8039631563242,False,False,3000.0,train
2023-07-04 00:00:00,23.178448528006705,31.70472672199807,35689.7056013409,35689.7056013409,14197.058743240257,10000.246,24.993183,43.76087,36603.869862626234,23.037172104813248,2268.5633289197253,False,False,3000.0,train
2023-07-04 01:00:00,23.146277575683623,31.347570171781204,29255.515136724596,29255.515136724596,12358.718610492742,10001.102,23.390924,0.0,33341.36435477973,23.15498944713521,2184.100878925607,False,False,3000.0,train
2023-07-04 02:00:00,23.145828690751014,30.97819589063766,29165.738150202713,29165.738150202713,12333.068042915062,10004.936,23.767488,0.0,32476.656378382388,23.070867013025346,2183.0199847141967,False,False,3000.0,train
2023-07-04 03:00:00,23.12690919757722,30.63584119586647,25381.83951544397,25381.83951544397,11251.954147269706,10022.111,22.306067,25.279554,29859.51269692772,22.515326045605498,2140.049999291834,False,False,3000.0,train
2023-07-04 04:00:00,23.12818733339337,30.315437004346677,25637.46667867406,25637.46667867406,11324.99047962116,10098.905,22.774073,18.146797,27721.953707083376,23.464722578688747,2142.790640246991,False,False,3000.0,train
2023-07-04 05:00:00,23.140283871450798,30.00122320840435,28056.77429015958,28056.77429015958,12016.22122575988,10439.478,24.012106,0.0,31400.789504278997,23.11595172448599,2169.89961178209,False,False,3000.0,train
2023-07-04 06:00:00,23.15512498904595,29.7071775684603,31024.997809190325,31024.997809190325,12864.285088340093,11897.035,24.61122,17.220613,35405.030287746406,23.00968486919528,2205.9681412373657,False,False,3000.0,train
2023-07-04 07:00:00,23.227746643858747,29.524785372034206,45549.32877174949,45549.32877174949,17014.093934785567,17297.02,26.635197,159.23355,47800.01589403259,23.059648474009816,2422.2442520111863,False,False,3000.0,train
2023-07-04 08:00:00,23.330490763757545,29.550773851280894,66098.15275150907,66098.15275150907,22885.186500431162,29999.998,27.356733,357.8019,70384.61130775696,23.438028636667575,2816.3929444318746,False,False,3000.0,train
2023-07-04 09:00:00,23.455707850625153,29.84690225453883,91141.57012503057,91141.57012503057,30040.448607151593,42702.97,28.580961,631.3765,91899.20309021135,23.187580949136812,3387.640362312723,False,False,3000.0,train
2023-07-04 10:00:00,23.5532973296802,30.4325363018192,110659.46593603968,110659.46593603968,35616.990267439905,48102.91,30.236128,882.85834,112252.38211605976,22.876744662137984,3875.6890563001275,False,False,3000.0,train
2023-07-04 11:00:00,23.61501791610841,31.237672938944993,123003.58322168207,123003.58322168207,39143.880920480595,49560.277,31.397781,1056.4735,124401.3344930064,23.737156857070893,4197.248305358636,False,False,3000.0,train
2023-07-04 12:00:00,23.651157589494254,32.13545833596237,130231.51789885077,130231.51789885077,41209.00511395736,49899.992,32.565807,1101.3572,127982.85475661664,23.8068884888813,4389.102804539309,False,False,3000.0,train
2023-07-04 13:00:00,23.687117122652438,33.034504728939076,137423.42453048762,137423.42453048762,43263.83558013932,49972.953,34.282555,1113.8849,142654.83626202392,23.627227575249147,4582.213204197068,False,False,3000.0,train
2023-07-04 14:00:00,23.683425724566533,33.83002903467073,136685.14491330655,136685.14491330655,43052.89854665902,49972.953,34.86226,974.53613,137543.59243431018,23.33905486200953,4562.29612760663,False,False,3000.0,train
2023-07-04 15:00:00,23.65892087752925,34.38504356111947,131784.17550585023,131784.17550585023,41652.62157310006,49899.992,35.352062,738.95416,134839.53215366584,23.685601539796036,4430.61643819244,False,False,3000.0,train
2023-07-04 16:00:00,23.608677818929248,34.64984196472704,121735.56378584962,121735.56378584962,38781.589653099894,49560.277,34.327953,499.75177,126737.31763949544,23.16931810843517,4163.843505852831,False,False,3000.0,train
2023-07-04 17:00:00,23.571790520112167,34.64965808293315,114358.10402243334,114358.10402243334,36673.74400640953,48102.91,34.706036,286.85815,119131.34439268996,23.263621341105868,3971.1457238491157,False,False,3000.0,train
2023-07-04 18:00:00,23.48414363956529,34.39884963945065,96828.72791305784,96828.72791305784,31665.35083230224,42702.97,32.961926,57.647205,,23.25893425861404,3526.7863976054587,True,False,3000.0,train
2023-07-04 19:00:00,23.40118740383828,33.99153491237609,80237.48076765571,80237.48076765571,26924.994505044488,29999.998,32.464,0.0,82929.26292675943,23.654369125105745,3129.5763272280046,False,False,3000.0,train
2023-07-04 20:00:00,23.303916287785253,33.55898548412265,60783.25755705052,60783.25755705052,21366.64501630015,17297.02,30.214039,0.0,62637.600541833504,23.195133002654178,2706.5003157808915,False,False,3000.0,train
2023-07-04 21:00:00,23.252387729462693,33.147643358974335,50477.5458925387,50477.5458925387,18422.15596929677,11897.035,28.540047,30.329338,53277.56303427807,23.118027805929756,2508.6220072781025,False,False,3000.0,train
2023-07-04 22:00:00,23.219093916336586,32.74419577190544,43818.78326731723,43818.78326731723,16519.652362090637,10439.478,27.381239,0.0,42780.417978902275,23.80550167095996,2393.340174385018,False,False,3000.0,train
2023-07-04 23:00:00,23.197227513121554,32.3361124696838,39445.50262431079,39445.50262431079,15270.143606945941,10098.905,26.24682,3.4734926,39082.607237530414,23.30296626227817,2323.865940530146,False,False,3000.0,train
2023-07-05 00:00:00,23.170290544061913,31.93707495902581,34058.10881238267,34058.10881238267,13730.888232109335,10000.246,24.677263,0.0,34087.48941212075,23.271988897204363,2245.8760647659274,False,False,3000.0,train
2023-07-05 01:00:00,23.153216265194583,31.5616669457379,30643.25303891664,30643.25303891664,12755.215153976182,10001.102,23.425137,30.877216,31448.15259673187,23.04230604163195,2201.160616839754,False,False,3000.0,train
2023-07-05 02:00:00,23.131987455038495,31.19553892258246,26397.491007698904,26397.491007698904,11542.140287913971,10004.936,22.523457,0.0,30257.437315260097,22.95307595474746,2151.0799098014445,False,False,3000.0,train
2023-07-05 03:00:00,23.12415992755643,30.825008276238798,24831.985511286093,24831.985511286093,11094.853003224598,10022.111,22.294891,0.0,25899.479206437183,22.468237995551284,2134.236339768736,False,False,3000.0,train
2023-07-05 04:00:00,23.13339719867078,30.473657327850873,26679.43973415632,26679.43973415632,11622.697066901805,10098.905,23.261019,0.0,28864.798834285153,23.42401935824785,2154.2082661793943,False,False,3000.0,train
2023-07-05 05:00:00,23.152157315932467,30.177818886847746,30431.463186493347,30431.463186493347,12694.703767569528,10439.478,24.055233,60.27455,36287.8356004386,23.28665022765938,2198.514625037507,False,False,3000.0,train
2023-07-05 06:00:00,23.154380072099833,29.89972101368973,30876.01441996668,30876.01441996668,12821.718405704765,11897.035,24.547142,0.6513113,33090.77796121013,23.10063027413581,2204.086078132111,False,False,3000.0,train
2023-07-05 07:00:00,23.211301043025543,29.687944540518576,42260.20860510857,42260.20860510857,16074.345315745306,17297.02,25.425755,146.25056,47006.631254729225,23.170133032474666,2367.980723783993,False,False,3000.0,train
2023-07-05 08:00:00,23.333168092485813,29.689421282476115,66633.61849716268,66633.61849716268,23038.17671347505,29999.998,27.651802,345.3918,66993.6033654617,23.55401137116413,2827.7261541073735,False,False,3000.0,train
2023-07-05 09:00:00,23.452315936973008,29.966844216482247,90463.18739460161,90463.18739460161,29846.624969886176,42702.97,28.343342,620.95013,92770.60898668694,22.985902915049053,3371.2355963699315,False,False,3000.0,train
2023-07-05 10:00:00,23.544504055129558,30.5109354275476,108900.81102591153,108900.81102591153,35114.517435974725,48102.91,30.123188,830.5787,108261.66254196751,23.367539655663418,3830.593684781925,False,False,3000.0,train
2023-07-05 11:00:00,23.624499587553835,31.28584054688664,124899.91751076702,124899.91751076702,39685.690717362006,49560.277,32.10391,1056.572,126459.92503929911,23.283608728686076,4247.350992651392,False,False,3000.0,train
2023-07-05 12:00:00,23.647247784585524,32.182815767870906,129449.55691710475,129449.55691710475,40985.58769060136,49899.992,32.198086,1101.6116,136120.2195637097,24.178700569331546,4368.2340834061615,False,False,3000.0,train
2023-07-05 13:00:00,23.681075216060115,33.059432279111306,136215.0432120231,136215.0432120231,42918.58377486374,49972.953,34.2062,1079.9799,131356.38368526346,23.943771875616104,4549.624621606488,False,False,3000.0,train
2023-07-05 14:00:00,23.67579515168005,33.828207556796386,135159.03033600978,135159.03033600978,42616.86581028851,49972.953,34.4184,965.22894,140123.1425589448,23.01498735933944,4521.190897676559,False,False,3000.0,train
2023-07-05 15:00:00,23.656398740162672,34.38899617979081,131279.74803253438,131279.74803253438,41508.499437866965,49899.992,34.89921,763.8007,135329.85433753306,23.202270252170678,4417.118406737263,False,False,3000.0,train
2023-07-05 16:00:00,23.619870905390123,34.6922086780719,123974.18107802451,123974.18107802451,39421.19459372129,49560.277,34.620773,545.28796,124465.16257766775,23.580167203382878,4222.87080273244,False,False,3000.0,train
2023-07-05 17:00:00,23.559658805462593,34.693812211117454,111931.76109251866,111931.76109251866,35980.50316929104,48102.91,34.1325,250.33015,109279.94109285092,23.417926741840866,3908.4328351841236,False,False,3000.0,train
2023-07-05 18:00:00,23.49129597975596,34.427711950852995,98259.19595119217,98259.19595119217,32074.055986054907,42702.97,33.37581,70.79381,101516.13683561193,23.093981317332894,3562.215971846359,False,False,3000.0,train
2023-07-05 19:00:00,23.389811518012785,34.02463756328021,77962.30360255692,77962.30360255692,26274.943886444835,29999.998,31.552153,0.0,79332.84979885226,23.97324018930793,3077.386668053843,False,False,3000.0,train
2023-07-05 20:00:00,23.313794752162732,33.59009823851013,62758.95043254636,62758.95043254636,21931.128695013245,17297.02,30.976807,0.0,66398.0615123736,23.407556726357505,2746.783077247879,False,False,3000.0,train
2023-07-05 21:00:00,23.256500300832965,33.165086735377606,51300.06016659294,51300.06016659294,18657.160047597983,11897.035,29.145937,0.0,54355.20610939894,23.39894519769189,2523.593976016437,False,False,3000.0,train
2023-07-05 22:00:00,23.222725116093216,32.747104782814546,44545.02321864311,44545.02321864311,16727.149491040887,10439.478,27.64008,0.0,51397.903548933275,23.01512063132355,2405.3758924946655,False,False,3000.0,train
2023-07-05 23:00:00,23.198686649402944,32.340991510991955,39737.32988058885,39737.32988058885,15353.522823025385,10098.905,26.321445,5.193518,42180.02948856716,23.415368893556344,2328.336283150453,False,False,3000.0,train
2023-07-06 00:00:00,23.177335554489606,31.955675895131815,35467.11089792112,35467.11089792112,14133.460256548891,10000.246,24.947718,21.151,36148.45997995845,23.063205726195,2265.4192459456353,False,False,3000.0,train
2023-07-06 01:00:00,23.159787299630963,31.587079126225014,31957.459926192656,31957.459926192656,13130.702836055045,10001.102,24.016802,18.447819,35355.07822284182,23.07478434751871,2217.915985884224,False,False,3000.0,train
2023-07-06 02:00:00,23.140296386080646,31.216985060770593,28059.277216129176,28059.277216129176,12016.936347465478,10004.936,23.110004,0.0,31536.654343253645,23.323596974028224,2169.928739406533,False,False,3000.0,train
2023-07-06 03:00:00,23.125900447767606,30.85084362022162,25180.089553521157,25180.089553521157,11194.311301006044,10022.111,22.304613,5.9363236,31085.902013831103,22.637201178249516,2137.903931174413,False,False,3000.0,train
2023-07-06 04:00:00,23.134018604802904,30.51290835771389,26803.72096058079,26803.72096058079,11658.205988737369,10098.905,23.02575,21.629519,31603.883692319523,23.613126962758198,2155.5963238972668,False,False,3000.0,train
2023-07-06 05:00:00,23.13403766226228,30.19040811636644,26807.532452455973,26807.532452455973,11659.294986415993,10439.478,23.371365,0.0,30576.817618762972,23.18875442667944,2155.6389810379965,False,False,3000.0,train
2023-07-06 06:00:00,23.146757260264962,29.87420728956104,29351.4520529925,29351.4520529925,12386.129157997857,11897.035,24.063585,0.0,35549.147888113555,23.53104052289909,2185.2590152787852,False,False,3000.0,train
2023-07-06 07:00:00,23.21277418769515,29.644977752914624,42554.83753902993,42554.83753902993,16158.525011151409,17297.02,25.978704,113.18262,42734.23000840449,22.890148260709505,2372.724758200139,False,False,3000.0,train
2023-07-06 08:00:00,23.331674881317028,29.65276264684905,66334.97626340557,66334.97626340557,22952.850360973018,29999.998,27.094988,385.85672,67529.9814920414,23.05472534410857,2821.399682476753,False,False,3000.0,train
2023-07-06 09:00:00,23.455626029026174,29.959097013060262,91125.2058052348,91125.2058052348,30035.773087209942,42702.97,28.463402,632.4921,90986.66688349246,23.10705596254623,3387.2441334721884,False,False,3000.0,train
2023-07-06 10:00:00,23.546162251390438,30.52056196290226,109232.4502780876,109232.4502780876,35209.271508025035,48102.91,30.011036,849.61414,110735.9382371184,23.62125155318989,3839.082621457813,False,False,3000.0,train
2023-07-06 11:00:00,23.621546479382193,31.29920468491862,124309.2958764386,124309.2958764386,39516.94167898245,49560.277,31.982689,1046.706,121483.53470969615,23.641341469957666,4231.727890255511,False,False,3000.0,train
2023-07-06 12:00:00,23.66221622946951,32.19642493994244,132443.24589390217,132443.24589390217,41840.927398257765,49899.992,33.261433,1107.1105,138268.56780027822,23.522892683700157,4448.268432167889,False,False,3000.0,train
